cod;nome;período;valor
28;SE;2004;4.13
29;BA;2004;1.89
31;MG;2004;4.76
32;ES;2004;4.5
33;RJ;2004;2.61
35;SP;2004;3.84
41;PR;2004;6.68
42;SC;2004;7.3
43;RS;2004;9.79
50;MS;2004;8.6
51;MT;2004;5.78
52;GO;2004;6.06
53;DF;2004;4.33
11;RO;2005;4.17
12;AC;2005;2.83
13;AM;2005;2.81
14;RR;2005;6.89
15;PA;2005;2.38
16;AP;2005;6.89
17;TO;2005;5.2
21;MA;2005;1.9
22;PI;2005;4.92
23;CE;2005;6.63
24;RN;2005;5.36
25;PB;2005;2.94
26;PE;2005;3.67
27;AL;2005;2.58
28;SE;2005;4.11
29;BA;2005;2.6
31;MG;2005;5.16
32;ES;2005;4.87
33;RJ;2005;2.77
35;SP;2005;4.01
41;PR;2005;6.51
42;SC;2005;7.65
43;RS;2005;9.93
50;MS;2005;8.56
51;MT;2005;5.42
52;GO;2005;5.97
53;DF;2005;3.81
11;RO;2006;3.96
12;AC;2006;3.64
13;AM;2006;3.02
14;RR;2006;8.42
15;PA;2006;2.25
16;AP;2006;4.06
17;TO;2006;5.4
21;MA;2006;2.57
22;PI;2006;5.96
23;CE;2006;5.99
24;RN;2006;4.76
25;PB;2006;3.58
26;PE;2006;3.45
27;AL;2006;3.11
28;SE;2006;3.79
29;BA;2006;2.78
31;MG;2006;5.24
32;ES;2006;4.53
33;RJ;2006;2.59
35;SP;2006;4.19
41;PR;2006;5.71
42;SC;2006;6.44
43;RS;2006;10.5
50;MS;2006;8.44
51;MT;2006;5.91
52;GO;2006;5.11
53;DF;2006;4.53
11;RO;2007;2.88
12;AC;2007;5.34
13;AM;2007;4.03
14;RR;2007;10.8
15;PA;2007;2.53
16;AP;2007;4.59
17;TO;2007;6.83
21;MA;2007;2.61
22;PI;2007;6.85
23;CE;2007;6.41
24;RN;2007;4.41
25;PB;2007;3.65
26;PE;2007;4.46
27;AL;2007;3.58
28;SE;2007;5
29;BA;2007;3.01
31;MG;2007;5.33
32;ES;2007;4.05
33;RJ;2007;2.29
35;SP;2007;4.28
41;PR;2007;6.11
42;SC;2007;7.75
43;RS;2007;10.4
50;MS;2007;8.29
51;MT;2007;5.35
52;GO;2007;5.36
53;DF;2007;4.19
11;RO;2008;5.08
12;AC;2008;4.85
13;AM;2008;4.42
14;RR;2008;7.5
15;PA;2008;2.96
16;AP;2008;5.05
17;TO;2008;6.55
21;MA;2008;2.83
22;PI;2008;6.95
23;CE;2008;6.44
24;RN;2008;4.73
25;PB;2008;4.16
26;PE;2008;4.16
27;AL;2008;3.38
28;SE;2008;5.4
29;BA;2008;2.62
31;MG;2008;5.28
32;ES;2008;4.37
33;RJ;2008;2.13
35;SP;2008;4.54
41;PR;2008;5.62
42;SC;2008;8.06
43;RS;2008;10.6
50;MS;2008;7.79
51;MT;2008;6.08
52;GO;2008;6.46
53;DF;2008;4.57
11;RO;2009;5.65
12;AC;2009;4.48
13;AM;2009;4.47
14;RR;2009;7.59
15;PA;2009;2.52
16;AP;2009;4.14
17;TO;2009;6.11
21;MA;2009;2.45
22;PI;2009;6.58
23;CE;2009;5.86
24;RN;2009;4.58
25;PB;2009;4.4
26;PE;2009;3.72
27;AL;2009;3.51
28;SE;2009;5.49
29;BA;2009;2.57
31;MG;2009;5.6
32;ES;2009;4.3
